42,28.2,3.74,121,4520,4150,452,1053,211,27,90,426,70,23,271,900,.254,.303,.383,.686,89,1588,89,35,39,24,14,822,25,29.0,5.02,47,74,.388,4.75,121,121,120,1,4,1,26,1066.0,1195,607,563,135,368,28,859,49,5,45,4725,81,4.32,1.466,10.1,1.1,3.1,7.3,2.33,920,41,5.02,.663,121,1089,834,9594.0,4465,3198,1184,83,107,.981,-57,-7,-82,-10,-13.2,-4.4,-6.3,1.3,-8.8,-1.6,-2.6,-0.9,0.0,-0.8,-1.4,1.0,-1.5,-1.9,-0.1,-0.9
43,28.1,4.28,119,4620,4153,509,1082,215,22,102,479,76,33,318,971,.261,.322,.397,.718,98,1647,81,71,47,31,36,857,21,29.5,3.65,72,47,.605,3.16,119,119,119,0,11,0,41,1098.2,1035,434,386,83,340,26,972,63,4,46,4597,119,3.42,1.252,8.5,0.7,2.8,8.0,2.86,867,42,3.65,.679,119,1071,746,9888.0,4794,3296,1412,86,138,.982,-13,-2,6,1,7.5,5.3,2.7,2.6,2.2,1.4,-2.2,0.2,0.1,-0.1,1.5,2.5,-0.4,3.6,0.0,-0.8
39,27.9,4.01,121,4508,4098,485,992,186,27,108,464,69,21,313,995,.242,.298,.380,.678,92,1556,79,29,34,32,16,766,22,29.2,4.39,59,62,.488,3.91,121,121,120,1,3,0,36,1083.1,1025,531,471,128,359,28,996,39,2,32,4543,92,3.91,1.278,8.5,1.1,3.0,8.3,2.77,762,38,4.39,.690,121,1089,823,9750.0,4517,3250,1199,68,104,.985,-16,-2,-4,-1,-5.6,-5.0,-3.5,-1.9,-0.6,0.6,0.4,-0.3,-1.0,-0.9,1.9,-0.2,-0.8,0.9,0.0,-0.3
43,28.9,3.79,121,4566,4144,459,1008,200,16,141,435,53,31,344,988,.243,.304,.401,.705,101,1663,83,26,27,25,23,813,24,28.8,4.49,56,65,.463,4.22,121,121,115,6,9,5,34,1094.0,1066,543,513,139,361,34,949,45,3,51,4633,88,4.14,1.304,8.8,1.1,3.0,7.8,2.63,808,42,4.49,.692,121,1089,816,9844.1,4612,3282,1267,63,117,.986,-32,-4,-18,-2,-5.7,-2.6,0.4,-2.9,-3.1,-2.0,-1.9,0.4,1.3,-0.3,-1.1,-1.0,1.9,-0.2,0.8,-1.2
38,29.0,4.31,121,4595,4161,522,1120,214,29,103,496,62,24,330,848,.269,.327,.409,.735,106,1701,105,39,36,29,20,847,18,31.8,3.79,65,56,.537,3.66,121,121,116,5,16,2,32,1076.2,1008,458,438,112,322,16,876,40,2,28,4485,99,3.84,1.235,8.4,0.9,2.7,7.3,2.72,797,37,3.79,.703,121,1088,867,9683.2,4537,3230,1249,58,110,.987,24,3,32,4,8.7,-0.4,-1.6,0.3,9.1,2.3,2.5,1.6,1.4,4.2,0.5,-3.0,-0.2,-2.7,0.1,-0.3
44,28.5,3.93,120,4544,4074,472,1031,209,23,100,455,57,30,361,915,.253,.319,.389,.708,94,1586,88,49,28,31,39,844,22,28.1,2.91,77,43,.642,2.61,120,120,119,1,13,0,50,1097.1,977,349,318,80,338,27,973,32,4,29,4537,148,3.29,1.198,8.0,0.7,2.8,8.0,2.88,896,42,2.91,.698,120,1080,801,9876.0,4561,3292,1203,66,111,.986,0,0,27,3,17.4,15.2,9.6,5.2,2.2,-0.3,-1.6,0.2,1.2,0.4,1.2,-0.6,2.7,3.3,0.0,-1.0
49,28.5,3.73,121,4489,4059,451,1002,197,26,111,429,70,34,323,982,.247,.309,.390,.700,96,1584,84,58,18,31,16,794,27,26.9,3.81,60,61,.496,3.61,121,121,120,1,11,1,47,1083.0,954,461,434,124,349,18,1015,38,3,60,4492,107,3.80,1.203,7.9,1.0,2.9,8.4,2.91,782,49,3.81,.706,121,1089,790,9747.0,4374,3249,1058,67,86,.985,16,2,31,4,1.9,1.6,3.1,-1.5,0.3,-2.0,-2.2,1.6,1.2,-0.5,-0.4,3.3,-0.5,2.4,-0.2,0.0
54,28.5,4.47,120,4575,4103,537,1047,207,22,126,505,71,27,347,929,.255,.319,.408,.727,99,1676,76,55,32,38,21,825,29,28.0,4.72,61,59,.508,4.43,120,120,118,2,5,1,33,1070.2,1101,566,527,132,388,23,802,47,4,34,4645,93,4.43,1.391,9.3,1.1,3.3,6.7,2.07,867,51,4.72,.686,120,1077,834,9594.0,4519,3207,1223,89,120,.980,19,2,-4,-0,-2.6,-3.5,-2.3,-1.4,0.9,0.0,1.0,0.0,2.0,-0.7,-0.9,0.3,-0.9,-1.5,0.3,-0.2
49,29.5,5.24,121,4576,4070,634,1057,227,10,162,611,59,18,400,852,.260,.328,.440,.768,112,1790,100,37,26,42,6,744,27,29.0,4.10,66,55,.545,3.80,121,121,115,6,8,2,26,1075.0,1009,496,454,122,311,15,836,46,3,48,4473,105,4.03,1.228,8.4,1.0,2.6,7.0,2.69,752,48,4.10,.706,121,1086,851,9652.2,4485,3224,1193,68,109,.985,35,4,-1,-0,8.3,2.1,0.7,1.4,6.2,0.6,-0.1,2.0,4.4,-0.1,-1.9,1.1,-0.4,-1.2,0.6,0.0
42,28.5,4.17,120,4508,4023,500,995,198,13,119,471,48,17,378,965,.247,.315,.392,.707,94,1576,91,34,40,33,28,821,26,28.6,4.01,60,60,.500,3.75,120,120,117,3,9,2,34,1056.0,1047,481,440,100,259,29,963,41,1,29,4436,102,3.37,1.237,8.9,0.9,2.2,8.2,3.72,787,41,4.01,.677,120,1080,884,9504.0,4359,3168,1121,70,83,.984,-14,-2,-19,-2,1.1,4.0,4.1,-0.6,-2.9,-0.8,-2.1,-0.6,0.2,-0.3,-3.2,-0.1,5.5,2.2,0.0,-1.5
